fecha,pm2_5,pm10,co,no2,aqi,categoria
2026-02-07 17:00:00,6.8,9.5,145.0,1.2,25,🟡 Aceptable
2026-02-07 18:00:00,6.3,8.7,159.0,1.9,23,🟡 Aceptable
2026-02-07 19:00:00,6.7,9.3,168.0,2.0,20,🟢 Bueno
2026-02-07 20:00:00,6.6,9.2,165.0,1.9,20,🟢 Bueno
2026-02-07 21:00:00,6.5,9.2,157.0,1.8,19,🟢 Bueno
2026-02-07 22:00:00,6.6,9.2,150.0,1.8,18,🟢 Bueno
2026-02-07 23:00:00,6.5,9.2,148.0,1.9,18,🟢 Bueno
2026-02-08 00:00:00,6.4,9.1,148.0,2.1,18,🟢 Bueno
2026-02-08 01:00:00,6.3,8.9,148.0,2.3,18,🟢 Bueno
2026-02-08 02:00:00,6.2,8.7,145.0,2.5,17,🟢 Bueno
2026-02-08 03:00:00,6.2,8.7,143.0,2.7,17,🟢 Bueno
2026-02-08 04:00:00,6.3,8.9,148.0,3.3,17,🟢 Bueno
2026-02-08 05:00:00,6.5,9.2,172.0,5.0,16,🟢 Bueno
2026-02-08 06:00:00,6.8,9.5,203.0,7.0,15,🟢 Bueno
2026-02-08 07:00:00,5.5,7.6,220.0,2.4,21,🟡 Aceptable
2026-02-08 08:00:00,6.0,8.4,208.0,2.0,21,🟡 Aceptable
2026-02-08 09:00:00,6.9,9.5,181.0,1.5,21,🟡 Aceptable
2026-02-08 10:00:00,7.7,10.7,159.0,1.1,22,🟡 Aceptable
2026-02-08 11:00:00,7.6,10.4,147.0,0.8,23,🟡 Aceptable
2026-02-08 12:00:00,7.5,10.2,139.0,0.7,25,🟡 Aceptable
2026-02-08 13:00:00,8.0,10.8,139.0,0.6,26,🟡 Aceptable
2026-02-08 14:00:00,7.6,10.0,150.0,0.6,27,🟡 Aceptable
2026-02-08 15:00:00,6.5,8.3,169.0,0.7,27,🟡 Aceptable
2026-02-08 16:00:00,5.7,7.1,184.0,1.0,26,🟡 Aceptable
2026-02-08 17:00:00,5.3,6.7,192.0,1.6,26,🟡 Aceptable
2026-02-08 18:00:00,5.1,6.3,197.0,2.3,24,🟡 Aceptable
2026-02-08 19:00:00,6.2,7.9,196.0,2.6,23,🟡 Aceptable
2026-02-08 20:00:00,6.5,8.3,187.0,3.0,22,🟡 Aceptable
2026-02-08 21:00:00,7.0,8.9,172.0,3.6,21,🟡 Aceptable
2026-02-08 22:00:00,7.5,9.6,161.0,4.1,20,🟢 Bueno
2026-02-08 23:00:00,8.1,10.3,157.0,4.5,19,🟢 Bueno
2026-02-09 00:00:00,8.3,10.6,157.0,4.8,18,🟢 Bueno
2026-02-09 01:00:00,8.4,10.8,158.0,5.2,18,🟢 Bueno
2026-02-09 02:00:00,8.6,11.1,161.0,5.8,17,🟢 Bueno
2026-02-09 03:00:00,8.7,11.3,166.0,6.5,17,🟢 Bueno
2026-02-09 04:00:00,8.9,11.6,170.0,7.2,16,🟢 Bueno
2026-02-09 05:00:00,9.4,12.1,174.0,8.4,14,🟢 Bueno
2026-02-09 06:00:00,9.9,12.6,176.0,9.7,14,🟢 Bueno
2026-02-09 07:00:00,9.9,12.5,177.0,8.5,15,🟢 Bueno
2026-02-09 08:00:00,9.4,12.1,173.0,6.4,16,🟢 Bueno
2026-02-09 09:00:00,9.1,12.4,166.0,3.5,21,🟡 Aceptable
2026-02-09 10:00:00,9.6,13.0,162.0,1.3,26,🟡 Aceptable
2026-02-09 11:00:00,9.7,13.0,164.0,0.6,29,🟡 Aceptable
2026-02-09 12:00:00,9.9,13.2,170.0,0.6,31,🟡 Aceptable
2026-02-09 13:00:00,10.0,13.0,175.0,0.7,33,🟡 Aceptable
2026-02-09 14:00:00,12.7,15.9,177.0,0.6,34,🟡 Aceptable
2026-02-09 15:00:00,10.7,12.9,179.0,0.7,35,🟡 Aceptable
2026-02-09 16:00:00,9.7,11.2,185.0,1.1,34,🟡 Aceptable
2026-02-09 17:00:00,9.1,10.2,199.0,2.2,33,🟡 Aceptable
2026-02-09 18:00:00,8.9,9.8,216.0,3.7,31,🟡 Aceptable
2026-02-09 19:00:00,11.6,13.8,227.0,3.8,29,🟡 Aceptable
2026-02-09 20:00:00,11.2,13.4,227.0,3.9,29,🟡 Aceptable
2026-02-09 21:00:00,11.1,13.6,220.0,4.0,28,🟡 Aceptable
2026-02-09 22:00:00,11.0,13.6,210.0,4.2,27,🟡 Aceptable
2026-02-09 23:00:00,10.6,13.3,194.0,4.4,26,🟡 Aceptable
2026-02-10 00:00:00,10.0,12.7,174.0,4.7,24,🟡 Aceptable
2026-02-10 01:00:00,9.5,12.1,160.0,4.9,22,🟡 Aceptable
2026-02-10 02:00:00,8.9,11.4,152.0,5.0,21,🟡 Aceptable
2026-02-10 03:00:00,8.4,10.9,150.0,5.1,20,🟢 Bueno
2026-02-10 04:00:00,8.1,10.5,156.0,5.4,20,🟢 Bueno
2026-02-10 05:00:00,7.8,10.1,180.0,6.5,20,🟢 Bueno
2026-02-10 06:00:00,7.8,10.2,212.0,7.8,20,🟢 Bueno
2026-02-10 07:00:00,6.6,8.8,231.0,4.7,20,🟢 Bueno
2026-02-10 08:00:00,6.2,8.4,221.0,3.7,19,🟢 Bueno
2026-02-10 09:00:00,6.6,8.9,198.0,2.4,24,🟡 Aceptable
2026-02-10 10:00:00,7.4,9.9,180.0,1.3,28,🟡 Aceptable
2026-02-10 11:00:00,8.1,10.7,176.0,0.9,32,🟡 Aceptable
2026-02-10 12:00:00,8.4,11.0,177.0,0.7,35,🟡 Aceptable
2026-02-10 13:00:00,8.8,11.2,179.0,0.7,38,🟡 Aceptable
2026-02-10 14:00:00,9.6,11.6,179.0,0.6,39,🟡 Aceptable
2026-02-10 15:00:00,9.5,11.2,179.0,0.6,40,🟡 Aceptable
2026-02-10 16:00:00,9.1,10.4,185.0,0.9,39,🟡 Aceptable
2026-02-10 17:00:00,8.7,9.8,204.0,1.8,37,🟡 Aceptable
2026-02-10 18:00:00,7.9,8.8,228.0,3.0,34,🟡 Aceptable
2026-02-10 19:00:00,11.2,13.8,243.0,4.4,28,🟡 Aceptable
2026-02-10 20:00:00,9.8,12.3,241.0,4.0,28,🟡 Aceptable
2026-02-10 21:00:00,9.2,11.8,229.0,3.6,28,🟡 Aceptable
2026-02-10 22:00:00,9.1,11.8,214.0,3.3,28,🟡 Aceptable
2026-02-10 23:00:00,9.1,11.8,196.0,3.5,26,🟡 Aceptable
2026-02-11 00:00:00,8.9,11.6,174.0,3.9,24,🟡 Aceptable
2026-02-11 01:00:00,8.7,11.4,158.0,4.3,22,🟡 Aceptable
2026-02-11 02:00:00,8.8,11.4,148.0,4.6,21,🟡 Aceptable
2026-02-11 03:00:00,8.6,11.1,144.0,4.9,19,🟢 Bueno
2026-02-11 04:00:00,8.3,10.7,149.0,5.3,17,🟢 Bueno
2026-02-11 05:00:00,8.3,10.7,172.0,6.2,17,🟢 Bueno
2026-02-11 06:00:00,8.7,11.2,204.0,7.3,17,🟢 Bueno
2026-02-11 07:00:00,12.7,16.2,222.0,6.7,17,🟢 Bueno
2026-02-11 08:00:00,11.1,14.5,213.0,5.1,19,🟢 Bueno
2026-02-11 09:00:00,10.9,14.4,191.0,2.9,24,🟡 Aceptable
2026-02-11 10:00:00,11.8,15.3,175.0,1.2,29,🟡 Aceptable
2026-02-11 11:00:00,12.5,15.9,173.0,0.6,32,🟡 Aceptable
2026-02-11 12:00:00,13.2,16.4,176.0,0.6,34,🟡 Aceptable
2026-02-11 13:00:00,13.3,16.2,181.0,0.6,35,🟡 Aceptable
2026-02-11 14:00:00,13.8,16.1,186.0,0.5,35,🟡 Aceptable
2026-02-11 15:00:00,13.3,15.4,192.0,0.4,34,🟡 Aceptable
2026-02-11 16:00:00,12.5,14.5,196.0,0.8,33,🟡 Aceptable
2026-02-11 17:00:00,11.8,13.6,196.0,1.9,30,🟡 Aceptable
2026-02-11 18:00:00,11.1,12.6,195.0,3.5,27,🟡 Aceptable
2026-02-11 19:00:00,10.5,12.8,191.0,3.4,23,🟡 Aceptable
2026-02-11 20:00:00,9.7,12.2,184.0,3.4,23,🟡 Aceptable
2026-02-11 21:00:00,9.5,12.1,175.0,3.3,22,🟡 Aceptable
2026-02-11 22:00:00,9.6,12.3,168.0,3.5,22,🟡 Aceptable
2026-02-11 23:00:00,10.1,13.0,165.0,4.1,21,🟡 Aceptable
2026-02-12 00:00:00,10.6,13.6,165.0,4.9,21,🟡 Aceptable
2026-02-12 01:00:00,10.3,13.2,166.0,5.5,22,🟡 Aceptable
2026-02-12 02:00:00,10.2,13.1,167.0,5.7,22,🟡 Aceptable
2026-02-12 03:00:00,10.4,13.4,170.0,5.6,22,🟡 Aceptable
2026-02-12 04:00:00,10.7,13.8,176.0,5.7,22,🟡 Aceptable
2026-02-12 05:00:00,10.8,13.9,191.0,6.3,22,🟡 Aceptable
2026-02-12 06:00:00,10.6,13.6,210.0,7.0,22,🟡 Aceptable
2026-02-12 07:00:00,11.9,15.0,219.0,7.8,23,🟡 Aceptable
2026-02-12 08:00:00,10.9,14.1,207.0,5.9,23,🟡 Aceptable
2026-02-12 09:00:00,10.9,14.2,184.0,3.3,25,🟡 Aceptable
2026-02-12 10:00:00,11.1,14.5,168.0,1.4,30,🟡 Aceptable
2026-02-12 11:00:00,10.9,14.1,166.0,0.7,34,🟡 Aceptable
2026-02-12 12:00:00,10.7,13.6,170.0,0.7,36,🟡 Aceptable
2026-02-12 13:00:00,10.4,13.0,174.0,0.7,38,🟡 Aceptable
2026-02-12 14:00:00,9.2,11.4,176.0,0.7,38,🟡 Aceptable
2026-02-12 15:00:00,8.7,10.7,179.0,0.7,36,🟡 Aceptable
2026-02-12 16:00:00,8.6,10.8,183.0,0.9,34,🟡 Aceptable
2026-02-12 17:00:00,8.2,10.5,191.0,1.3,32,🟡 Aceptable
2026-02-12 18:00:00,7.9,10.1,200.0,1.9,30,🟡 Aceptable
2026-02-12 19:00:00,12.6,16.2,208.0,2.2,23,🟡 Aceptable
2026-02-12 20:00:00,12.3,15.8,215.0,2.2,23,🟡 Aceptable
2026-02-12 21:00:00,12.3,15.9,220.0,2.3,24,🟡 Aceptable
2026-02-12 22:00:00,12.4,16.0,220.0,2.5,24,🟡 Aceptable
2026-02-12 23:00:00,12.2,15.7,209.0,2.8,24,🟡 Aceptable
2026-02-13 00:00:00,11.5,14.6,192.0,3.2,23,🟡 Aceptable
2026-02-13 01:00:00,10.7,13.6,178.0,3.6,22,🟡 Aceptable
2026-02-13 02:00:00,10.1,12.8,171.0,3.9,21,🟡 Aceptable
2026-02-13 03:00:00,9.6,12.2,168.0,4.1,21,🟡 Aceptable
2026-02-13 04:00:00,9.3,11.8,169.0,4.4,21,🟡 Aceptable
2026-02-13 05:00:00,9.4,11.9,177.0,5.1,21,🟡 Aceptable
2026-02-13 06:00:00,9.5,12.1,189.0,5.8,21,🟡 Aceptable
2026-02-13 07:00:00,9.5,12.0,196.0,6.5,21,🟡 Aceptable
2026-02-13 08:00:00,8.8,11.4,191.0,5.0,21,🟡 Aceptable
2026-02-13 09:00:00,8.8,11.4,180.0,2.9,25,🟡 Aceptable
2026-02-13 10:00:00,9.2,11.9,172.0,1.3,29,🟡 Aceptable
2026-02-13 11:00:00,9.8,12.6,169.0,0.7,32,🟡 Aceptable
2026-02-13 12:00:00,10.3,12.9,169.0,0.7,35,🟡 Aceptable
2026-02-13 13:00:00,9.7,11.3,170.0,0.7,37,🟡 Aceptable
2026-02-13 14:00:00,9.6,11.0,170.0,0.6,37,🟡 Aceptable
2026-02-13 15:00:00,9.6,11.0,171.0,0.6,37,🟡 Aceptable
2026-02-13 16:00:00,9.4,11.1,175.0,0.8,36,🟡 Aceptable
2026-02-13 17:00:00,9.0,10.9,184.0,1.4,34,🟡 Aceptable
2026-02-13 18:00:00,8.6,10.7,195.0,2.2,32,🟡 Aceptable
2026-02-13 19:00:00,13.5,17.1,204.0,2.4,26,🟡 Aceptable
2026-02-13 20:00:00,12.7,16.3,210.0,2.4,26,🟡 Aceptable
2026-02-13 21:00:00,13.0,16.8,214.0,2.5,25,🟡 Aceptable
2026-02-13 22:00:00,13.3,17.2,216.0,2.6,24,🟡 Aceptable
2026-02-13 23:00:00,13.5,17.6,215.0,3.0,23,🟡 Aceptable
2026-02-14 00:00:00,13.4,17.5,212.0,3.4,22,🟡 Aceptable
2026-02-14 01:00:00,12.5,16.5,207.0,3.8,21,🟡 Aceptable
2026-02-14 02:00:00,11.9,15.7,199.0,4.0,21,🟡 Aceptable
2026-02-14 03:00:00,11.7,15.5,190.0,4.2,21,🟡 Aceptable
2026-02-14 04:00:00,11.3,14.9,186.0,4.2,21,🟡 Aceptable
2026-02-14 05:00:00,11.2,14.8,193.0,4.0,21,🟡 Aceptable
2026-02-14 06:00:00,10.0,13.1,206.0,3.7,22,🟡 Aceptable
2026-02-14 07:00:00,12.3,16.3,216.0,4.2,22,🟡 Aceptable
2026-02-14 08:00:00,11.5,15.5,221.0,3.5,22,🟡 Aceptable
2026-02-14 09:00:00,10.7,14.7,224.0,2.4,24,🟡 Aceptable
2026-02-14 10:00:00,11.7,15.8,225.0,1.6,27,🟡 Aceptable
2026-02-14 11:00:00,12.3,16.2,224.0,1.2,29,🟡 Aceptable
2026-02-14 12:00:00,13.7,17.5,220.0,0.9,31,🟡 Aceptable
2026-02-14 13:00:00,14.3,17.9,216.0,0.8,33,🟡 Aceptable
2026-02-14 14:00:00,14.8,18.2,209.0,0.7,33,🟡 Aceptable
2026-02-14 15:00:00,14.4,17.4,202.0,0.7,33,🟡 Aceptable
2026-02-14 16:00:00,13.8,16.6,197.0,1.0,32,🟡 Aceptable
2026-02-14 17:00:00,12.4,15.0,198.0,1.7,30,🟡 Aceptable
2026-02-14 18:00:00,11.1,13.5,202.0,2.6,28,🟡 Aceptable
2026-02-14 19:00:00,9.7,12.9,204.0,3.2,25,🟡 Aceptable
2026-02-14 20:00:00,9.3,12.2,200.0,3.4,25,🟡 Aceptable
2026-02-14 21:00:00,9.3,12.3,193.0,3.6,24,🟡 Aceptable
2026-02-14 22:00:00,9.3,12.3,188.0,3.7,24,🟡 Aceptable
2026-02-14 23:00:00,8.8,11.6,185.0,3.4,24,🟡 Aceptable
2026-02-15 00:00:00,8.6,11.1,183.0,3.0,23,🟡 Aceptable
2026-02-15 01:00:00,8.7,11.2,182.0,2.6,23,🟡 Aceptable
2026-02-15 02:00:00,6.0,7.5,182.0,2.4,23,🟡 Aceptable
2026-02-15 03:00:00,4.0,4.8,182.0,2.3,23,🟡 Aceptable
2026-02-15 04:00:00,3.6,4.4,183.0,2.4,22,🟡 Aceptable
2026-02-15 05:00:00,3.6,4.5,186.0,3.1,21,🟡 Aceptable
2026-02-15 06:00:00,3.8,4.8,191.0,4.0,20,🟢 Bueno
2026-02-15 07:00:00,8.3,11.0,192.0,4.0,20,🟢 Bueno
2026-02-15 08:00:00,8.6,11.4,187.0,3.1,19,🟢 Bueno
2026-02-15 09:00:00,8.5,11.4,178.0,1.9,22,🟡 Aceptable
2026-02-15 10:00:00,8.2,11.2,173.0,1.0,25,🟡 Aceptable
2026-02-15 11:00:00,8.4,11.4,176.0,0.6,27,🟡 Aceptable
2026-02-15 12:00:00,8.6,11.7,182.0,0.6,29,🟡 Aceptable
2026-02-15 13:00:00,9.0,11.8,187.0,0.6,30,🟡 Aceptable
2026-02-15 14:00:00,9.2,11.8,185.0,0.5,31,🟡 Aceptable
2026-02-15 15:00:00,9.4,12.0,181.0,0.5,31,🟡 Aceptable
2026-02-15 16:00:00,9.6,12.2,189.0,0.9,30,🟡 Aceptable
2026-02-15 17:00:00,9.0,11.2,222.0,1.9,27,🟡 Aceptable
2026-02-15 18:00:00,8.4,10.5,267.0,3.2,23,🟡 Aceptable
2026-02-15 19:00:00,12.3,15.2,290.0,5.0,18,🟢 Bueno
2026-02-15 20:00:00,12.3,15.1,272.0,5.5,17,🟢 Bueno
2026-02-15 21:00:00,12.6,15.4,233.0,6.3,16,🟢 Bueno
2026-02-15 22:00:00,12.5,15.5,202.0,6.5,17,🟢 Bueno
2026-02-15 23:00:00,12.0,15.3,191.0,5.8,17,🟢 Bueno
2026-02-16 00:00:00,11.4,14.7,187.0,4.6,18,🟢 Bueno
2026-02-16 01:00:00,11.0,14.3,185.0,3.8,19,🟢 Bueno
2026-02-16 02:00:00,10.5,13.5,180.0,3.7,19,🟢 Bueno
2026-02-16 03:00:00,10.2,13.0,176.0,3.9,18,🟢 Bueno
2026-02-16 04:00:00,8.5,10.7,177.0,4.0,18,🟢 Bueno
2026-02-16 05:00:00,7.3,9.2,189.0,4.0,19,🟢 Bueno
2026-02-16 06:00:00,6.9,8.5,206.0,4.0,19,🟢 Bueno
2026-02-16 07:00:00,9.7,12.1,216.0,3.6,20,🟢 Bueno
2026-02-16 08:00:00,9.9,12.3,213.0,2.9,22,🟡 Aceptable
2026-02-16 09:00:00,10.2,12.4,204.0,2.0,25,🟡 Aceptable
2026-02-16 10:00:00,10.0,12.2,197.0,1.2,28,🟡 Aceptable
2026-02-16 11:00:00,9.1,11.0,195.0,0.8,30,🟡 Aceptable
2026-02-16 12:00:00,9.3,11.1,194.0,0.7,31,🟡 Aceptable
2026-02-16 13:00:00,9.2,10.8,194.0,0.6,32,🟡 Aceptable
2026-02-16 14:00:00,9.3,10.8,189.0,0.4,33,🟡 Aceptable
2026-02-16 15:00:00,9.5,11.0,184.0,0.4,33,🟡 Aceptable
2026-02-16 16:00:00,10.1,11.9,195.0,0.8,32,🟡 Aceptable
2026-02-16 17:00:00,8.9,10.5,237.0,2.0,29,🟡 Aceptable
2026-02-16 18:00:00,9.0,10.8,294.0,3.7,25,🟡 Aceptable
2026-02-16 19:00:00,10.8,12.7,333.0,5.8,22,🟡 Aceptable
2026-02-16 20:00:00,11.1,13.1,339.0,6.4,20,🟢 Bueno
2026-02-16 21:00:00,11.9,13.8,327.0,7.2,20,🟢 Bueno
2026-02-16 22:00:00,12.7,14.4,306.0,7.8,20,🟢 Bueno
2026-02-16 23:00:00,12.4,13.8,273.0,8.0,20,🟢 Bueno
2026-02-17 00:00:00,11.9,13.0,232.0,8.0,20,🟢 Bueno
2026-02-17 01:00:00,11.7,12.7,201.0,7.9,20,🟢 Bueno
2026-02-17 02:00:00,11.4,12.2,189.0,7.5,20,🟢 Bueno
2026-02-17 03:00:00,10.8,11.6,188.0,6.9,20,🟢 Bueno
2026-02-17 04:00:00,8.0,8.6,191.0,6.5,20,🟢 Bueno
2026-02-17 05:00:00,8.0,8.5,200.0,6.6,20,🟢 Bueno
2026-02-17 06:00:00,8.6,9.2,213.0,6.9,20,🟢 Bueno
2026-02-17 07:00:00,7.5,8.2,220.0,4.9,20,🟢 Bueno
2026-02-17 08:00:00,6.9,7.8,214.0,3.8,20,🟢 Bueno
2026-02-17 09:00:00,6.9,8.3,201.0,2.3,26,🟡 Aceptable
2026-02-17 10:00:00,7.5,9.5,194.0,1.1,31,🟡 Aceptable
2026-02-17 11:00:00,8.0,10.0,197.0,0.7,34,🟡 Aceptable
2026-02-17 12:00:00,7.7,9.0,206.0,0.6,36,🟡 Aceptable
2026-02-17 13:00:00,7.3,8.4,213.0,0.7,37,🟡 Aceptable
2026-02-17 14:00:00,7.3,8.4,214.0,0.7,37,🟡 Aceptable
2026-02-17 15:00:00,7.6,8.6,213.0,0.7,36,🟡 Aceptable
2026-02-17 16:00:00,8.0,9.1,220.0,1.1,34,🟡 Aceptable
2026-02-17 17:00:00,8.5,9.7,236.0,2.0,32,🟡 Aceptable
2026-02-17 18:00:00,8.7,9.7,259.0,3.3,31,🟡 Aceptable
2026-02-17 19:00:00,13.1,14.6,291.0,6.0,25,🟡 Aceptable
2026-02-17 20:00:00,13.2,14.8,349.0,5.9,24,🟡 Aceptable
2026-02-17 21:00:00,13.2,15.2,415.0,5.8,24,🟡 Aceptable
2026-02-17 22:00:00,13.6,15.7,438.0,5.9,22,🟡 Aceptable
2026-02-17 23:00:00,14.8,16.9,379.0,6.5,20,🟢 Bueno
2026-02-18 00:00:00,14.6,16.6,276.0,7.4,19,🟢 Bueno
2026-02-18 01:00:00,14.1,15.8,200.0,8.1,19,🟢 Bueno
2026-02-18 02:00:00,13.8,15.3,180.0,8.4,20,🟢 Bueno
2026-02-18 03:00:00,13.5,14.9,186.0,8.5,20,🟢 Bueno
2026-02-18 04:00:00,13.4,14.7,195.0,8.4,20,🟢 Bueno
2026-02-18 05:00:00,13.2,14.4,201.0,8.3,20,🟢 Bueno
2026-02-18 06:00:00,13.3,14.5,210.0,7.9,21,🟡 Aceptable
2026-02-18 07:00:00,14.7,15.9,213.0,10.5,21,🟡 Aceptable
2026-02-18 08:00:00,12.0,13.4,203.0,7.8,22,🟡 Aceptable
2026-02-18 09:00:00,10.0,12.5,186.0,4.1,28,🟡 Aceptable
2026-02-18 10:00:00,9.4,11.9,176.0,1.4,36,🟡 Aceptable
2026-02-18 11:00:00,9.2,10.8,179.0,0.5,39,🟡 Aceptable
2026-02-18 12:00:00,9.0,10.2,189.0,0.6,41,🟠 Moderado
2026-02-18 13:00:00,9.2,10.2,197.0,0.8,41,🟠 Moderado
2026-02-18 14:00:00,9.6,10.5,197.0,0.7,42,🟠 Moderado
2026-02-18 15:00:00,9.7,10.5,195.0,0.7,41,🟠 Moderado
2026-02-18 16:00:00,9.3,10.2,197.0,1.2,39,🟡 Aceptable
2026-02-18 17:00:00,8.4,9.2,208.0,2.5,35,🟡 Aceptable
2026-02-18 18:00:00,7.8,8.6,222.0,4.2,30,🟡 Aceptable
2026-02-18 19:00:00,15.0,16.8,229.0,4.7,27,🟡 Aceptable
2026-02-18 20:00:00,14.3,16.4,224.0,4.7,26,🟡 Aceptable
2026-02-18 21:00:00,14.5,16.6,213.0,4.7,25,🟡 Aceptable
2026-02-18 22:00:00,15.0,17.5,200.0,4.8,24,🟡 Aceptable
2026-02-18 23:00:00,15.7,18.4,187.0,5.0,24,🟡 Aceptable
2026-02-19 00:00:00,15.8,18.5,173.0,5.2,24,🟡 Aceptable
2026-02-19 01:00:00,15.1,17.5,163.0,5.2,24,🟡 Aceptable
2026-02-19 02:00:00,13.9,16.1,158.0,4.8,24,🟡 Aceptable
2026-02-19 03:00:00,13.3,15.5,157.0,4.3,24,🟡 Aceptable
2026-02-19 04:00:00,13.4,15.7,159.0,3.9,24,🟡 Aceptable
2026-02-19 05:00:00,12.7,15.2,165.0,3.9,24,🟡 Aceptable
2026-02-19 06:00:00,12.3,14.8,173.0,4.1,24,🟡 Aceptable
2026-02-19 07:00:00,14.6,16.8,178.0,4.4,24,🟡 Aceptable
2026-02-19 08:00:00,13.8,16.2,175.0,3.4,24,🟡 Aceptable
2026-02-19 09:00:00,14.3,17.5,167.0,2.0,28,🟡 Aceptable
2026-02-19 10:00:00,14.8,18.3,164.0,1.0,32,🟡 Aceptable
2026-02-19 11:00:00,14.9,18.0,169.0,0.6,35,🟡 Aceptable
2026-02-19 12:00:00,15.1,17.8,177.0,0.6,36,🟡 Aceptable
2026-02-19 13:00:00,13.9,16.1,184.0,0.6,37,🟡 Aceptable
2026-02-19 14:00:00,13.6,15.5,185.0,0.5,37,🟡 Aceptable
2026-02-19 15:00:00,13.4,15.2,183.0,0.4,36,🟡 Aceptable
2026-02-19 16:00:00,13.3,15.4,185.0,0.9,35,🟡 Aceptable
2026-02-19 17:00:00,12.9,15.3,196.0,2.4,31,🟡 Aceptable
2026-02-19 18:00:00,12.8,15.0,210.0,4.4,28,🟡 Aceptable
2026-02-19 19:00:00,15.5,17.8,218.0,3.7,28,🟡 Aceptable
2026-02-19 20:00:00,15.1,17.2,216.0,3.8,28,🟡 Aceptable
2026-02-19 21:00:00,14.8,17.1,208.0,3.8,28,🟡 Aceptable
2026-02-19 22:00:00,14.1,16.3,197.0,3.9,28,🟡 Aceptable
2026-02-19 23:00:00,13.7,15.8,182.0,3.9,28,🟡 Aceptable
2026-02-20 00:00:00,13.3,15.4,163.0,3.9,28,🟡 Aceptable
2026-02-20 01:00:00,13.4,15.4,150.0,4.0,28,🟡 Aceptable
2026-02-20 02:00:00,14.0,16.0,145.0,4.2,28,🟡 Aceptable
2026-02-20 03:00:00,14.3,16.4,145.0,4.5,28,🟡 Aceptable
2026-02-20 04:00:00,13.8,15.4,149.0,4.8,28,🟡 Aceptable
2026-02-20 05:00:00,13.7,15.0,160.0,5.3,28,🟡 Aceptable
2026-02-20 06:00:00,14.5,15.4,176.0,5.8,28,🟡 Aceptable
2026-02-20 07:00:00,9.1,9.8,186.0,5.6,28,🟡 Aceptable
2026-02-20 08:00:00,8.9,9.6,184.0,4.2,28,🟡 Aceptable
2026-02-20 09:00:00,8.4,9.3,175.0,2.3,27,🟡 Aceptable
2026-02-20 10:00:00,8.0,9.1,170.0,0.9,32,🟡 Aceptable
2026-02-20 11:00:00,7.9,9.1,171.0,0.4,34,🟡 Aceptable
2026-02-20 12:00:00,7.7,8.7,176.0,0.5,36,🟡 Aceptable
2026-02-20 13:00:00,7.4,8.2,180.0,0.6,37,🟡 Aceptable
2026-02-20 14:00:00,7.5,8.4,182.0,0.6,38,🟡 Aceptable
2026-02-20 15:00:00,7.7,8.5,184.0,0.6,38,🟡 Aceptable
2026-02-20 16:00:00,8.0,8.9,191.0,1.0,37,🟡 Aceptable
2026-02-20 17:00:00,7.5,8.4,210.0,2.0,33,🟡 Aceptable
2026-02-20 18:00:00,7.5,8.6,234.0,3.3,28,🟡 Aceptable
2026-02-20 19:00:00,11.5,13.1,248.0,5.2,23,🟡 Aceptable
2026-02-20 20:00:00,11.9,13.6,242.0,5.7,22,🟡 Aceptable
2026-02-20 21:00:00,12.4,14.2,225.0,6.5,22,🟡 Aceptable
2026-02-20 22:00:00,13.1,15.0,208.0,6.9,21,🟡 Aceptable
2026-02-20 23:00:00,13.3,15.3,193.0,6.8,21,🟡 Aceptable
2026-02-21 00:00:00,13.1,15.1,179.0,6.5,21,🟡 Aceptable
2026-02-21 01:00:00,13.0,15.1,167.0,6.1,21,🟡 Aceptable
2026-02-21 02:00:00,12.8,15.2,159.0,5.7,21,🟡 Aceptable
2026-02-21 03:00:00,12.4,15.0,154.0,5.2,21,🟡 Aceptable
2026-02-21 04:00:00,12.0,14.6,154.0,4.9,21,🟡 Aceptable
2026-02-21 05:00:00,11.7,14.2,164.0,4.9,21,🟡 Aceptable
2026-02-21 06:00:00,11.4,13.9,178.0,5.1,21,🟡 Aceptable
2026-02-21 07:00:00,15.2,18.5,187.0,4.8,20,🟢 Bueno
2026-02-21 08:00:00,15.0,18.4,183.0,3.6,21,🟡 Aceptable
2026-02-21 09:00:00,15.0,19.0,174.0,2.0,26,🟡 Aceptable
2026-02-21 10:00:00,14.3,18.2,168.0,0.8,31,🟡 Aceptable
2026-02-21 11:00:00,13.6,17.1,171.0,0.5,33,🟡 Aceptable
2026-02-21 12:00:00,13.0,15.9,177.0,0.7,33,🟡 Aceptable
2026-02-21 13:00:00,13.3,16.3,181.0,0.9,34,🟡 Aceptable
2026-02-21 14:00:00,14.1,17.1,177.0,0.8,34,🟡 Aceptable
2026-02-21 15:00:00,12.7,15.3,171.0,0.6,34,🟡 Aceptable
2026-02-21 16:00:00,11.6,13.9,172.0,0.9,33,🟡 Aceptable
2026-02-21 17:00:00,10.8,12.9,190.0,2.1,30,🟡 Aceptable
2026-02-21 18:00:00,9.9,11.6,216.0,3.8,27,🟡 Aceptable
2026-02-21 19:00:00,13.4,16.0,232.0,3.8,26,🟡 Aceptable
2026-02-21 20:00:00,12.9,15.7,227.0,3.7,26,🟡 Aceptable
2026-02-21 21:00:00,12.7,15.6,211.0,3.5,26,🟡 Aceptable
2026-02-21 22:00:00,12.6,15.7,197.0,3.3,26,🟡 Aceptable
